ISBN	Title	Author	Rating	R Count	Score
9780345428837	Star Wars: Episode III: Revenge of the Sith	Matthew Woodring Stover; George Lucas	4.04	6508	2.31
9780345490094	Star Wars: Republic Commando: Triple Zero	Karen Traviss	4.23	2982	2.28
9780006138808	Destination unknown	Agatha Christie	3.63	3449	1.99
9780006165590	They do it with mirrors	Agatha Christie	3.72	9765	1.95
9780007120888	Murder in the mews	Agatha Christie	3.71	5046	2.11
9780671706081	And then there were none	Agatha Christie	4.19	222246	1.94
9781579126919	Murder in Mesopotamia	Agatha Christie	3.81	14859	2.15
9780007120697	Hercule Poirot's Christmas	Agatha Christie	3.85	12078	2.04
9780451201157	Murder at the vicarage	Agatha Christie	3.99	57066	2.14
9780553270013	Poirot investigates	Agatha Christie	4.09	16478	2.21
9780007120741	Lord Edgware dies	Agatha Christie	3.82	10538	2.17
9780007121014	Taken at the Flood	Agatha Christie	3.67	5218	2.03
9780007111503	Partners in crime	Agatha Christie	3.77	5879	2.07
9780553350449	A pocketful of rye	Agatha Christie	3.78	12481	1.99
9780553350401	A murder is announced	Agatha Christie	3.91	17933	2.16
9780396070214	Hercule Poirot's early cases	Agatha Christie	3.82	2937	2.32
9780451199928	A Caribbean Mystery	Agatha Christie	3.73	10570	1.86
9780671542030	Hallowe'en party	Agatha Christie	3.65	10328	1.91
9780553350685	The mystery of the blue train	Agatha Christie	3.72	11675	2.09
9780425093177	Cards on the Table	Agatha Christie	3.85	13325	1.98
9780007151653	The pale horse	Agatha Christie	3.69	5411	2.12
9780312979485	The Man in the Brown Suit	Agatha Christie	3.94	31732	2.2
9780671702298	Crooked House	Agatha Christie	3.9	9732	1.99
9780451201164	The Moving Finger	Agatha Christie	3.81	10621	1.98
9780002314848	The mirror crack'd from side to side	Agatha Christie	3.84	14559	2.06
9780553350340	They came to Baghdad	Agatha Christie	3.76	6195	2.16
9780007120895	One, two, buckle my shoe	Agatha Christie	3.7	8837	2.14
9780451200181	Nemesis	Agatha Christie	3.83	11272	1.93
9780671706043	Passenger to Frankfurt	Agatha Christie	3.13	3675	2.07
9780007234417	Three Act Tragedy	Agatha Christie	3.76	6700	2.08
9780553350586	The body in the library	Agatha Christie	3.82	24445	1.88
9781579126230	Murder on the Orient Express: A Hercule Poirot Mystery	Agatha Christie	4.1	94103	1.86
9780061003820	Third girl	Agatha Christie	3.57	8164	1.99
9780061003790	Sparkling cyanide	Agatha Christie	3.8	6894	1.97
9780007154852	While the light lasts	Agatha Christie	3.55	981	2.0
9780425129609	Evil Under the Sun	Agatha Christie	3.9	19910	2.07
9780312981655	Parker Pyne Investigates	Agatha Christie	3.74	6581	1.93
9780312979812	The Sittaford Mystery	Agatha Christie	3.65	4887	1.96
9781579126896	Death on the Nile: a Hercule Poirot mystery	Agatha Christie	3.99	44712	2.2
9780440175520	Sad cypress	Agatha Christie	3.76	8636	1.9
9780002316798	Ordeal by innocence	Agatha Christie	3.73	4449	1.89
9780140447576	The Communist Manifesto	Karl Marx; Friedrich Engels	3.45	42429	2.14
9780060839871	Zen and the Art of Motorcycle Maintenance	Robert M. Pirsig	3.72	103580	2.78
9780738213828	The 30-Minute Vegan's Taste of the East: 150 Asian-Inspired Recipes--from Soba Noodles to Summer Rolls	Mark Reinfeld; Jennifer Murray	3.9	87	2.27
9780375421778	What Just Happened: A Chronicle From the Information Frontier	James Gleick	3.32	113	3.55
9780553381481	The Last Stand of the Tin Can Sailors: The Extraordinary World War II Story of the U.S. Navy's Finest Hour	James D. Hornfischer	4.28	3476	2.94
9781400069019	Kings of the Earth: A Novel	Jon Clinch	3.64	1254	2.17
9780743296410	Handle with care: a novel	Jodi Picoult	3.91	67990	2.51
9780743490306	Deception Point	Dan Brown	3.58	295302	2.73
9780451525260	Les misérables (Abridged)	Victor Hugo	4.09	404397	3.68
9788954607117	The Brief Wondrous Life of Oscar Wao	Junot Diaz	3.84	118926	2.55
9780141046150	The Story of the Scrolls: The Miraculous Discovery and True Significance of the Dead Sea Scrolls	Géza Vermès	3.78	73	2.79
9780755349388	London Bridges	James Patterson	3.9	25413	1.89
9780755349395	Mary, Mary	James Patterson	3.89	29432	1.91
9780755349333	Pop Goes the Weasel	James Patterson	3.94	36532	2.17
9780446561334	The 8th Confession	James Patterson	3.99	23339	2.15
9780446603713	Hide & seek: a novel	James Patterson	4.06	37244	2.01
9780316014502	You've Been Warned	James Patterson; Howard Roughan	3.5	13481	1.82
9780446613262	Four Blind Mice	James Patterson	3.94	26487	1.86
9780446198950	The 6th Target	James Patterson; Maxine Paetro	3.99	31492	2.09
9780307453372	The Quants: How a New Breed of Math Whizzes Conquered Wall Street and Nearly Destroyed It	Scott Patterson	3.77	3154	2.61
9780199537075	Beyond Good and Evil: Prelude to a Philosophy of the Future	Friedrich Wilhelm Nietzsche	3.99	27165	3.52
9780812979916	Stuff White People Like: A Definitive Guide to the Unique Taste of Millions	Christian Lander	3.76	12963	1.91
9780822205043	The haunting of Hill House: a drama of suspense in three acts	F. Andrew Leslie; Shirley Jackson	3.92	33204	1.96
9780812929218	It's Nobody's Fault: New Hope and Help for Difficult Children and Their Parents	Harold Koplewicz	3.45	11	2.43
9781847378859	The Devil and Sherlock Holmes: Tales of Murder, Madness, and Obsession	David Grann	3.76	2066	2.61
9780671253257	The Shadow of the Torturer	Gene Wolfe	3.83	9463	2.52
9780345519412	Star Wars: Lost Tribe of the Sith: Savior	John Jackson Miller	3.65	1522	1.32
9780553213454	Alice's Adventures in Wonderland and Through the Looking-Glass	Lewis Carroll	4.05	295920	2.08
9781450514637	A Portrait of the Artist as a Young Man	James Joyce	3.56	71012	2.94
9780719567049	The Pale Blue Eye: A Novel	Louis Bayard	3.69	2741	3.05
9780199537846	Peter Pan in Kensington Gardens and Peter and Wendy	James M. Barrie	4.08	3331	1.53
9780345477507	Star Wars: Coruscant Nights I: Jedi Twilight	Michael Reaves	3.76	1578	2.64
9781142864286	The History of the Decline and Fall of the Roman Empire Vol 1	Edward Gibbon	4.14	893	3.48
9781143410369	The History of the Decline and Fall of the Roman EmpireVol 2	Edward Gibbon	4.2	213	3.47
9780345428752	Star Wars: The Final Prophecy	J. Gregory Keyes	3.7	3755	2.08
9780802143150	Zodiac: The Eco-Thriller	Neal Stephenson	3.66	10604	2.6
9780060523862	The confusion	Neal Stephenson	4.21	13630	3.61
9780061474101	Anathem	Neal Stephenson	4.16	30218	3.26
9780380815937	In the beginning ...was the command line	Neal Stephenson	3.79	5010	2.29
9780679741145	Confessions of a crap artist	Philip K. Dick	3.65	2609	2.01
9780194792226	Do Androids Dream of Electric Sheep	Philip K. Dick	4.05	142368	2.17
9780575075818	Five great novels. The three stigmata of Palmer Eldritch. Martian time-slip. Do Androids dream of electric sheep?. Ubik. A scanner darkly	Philip K. Dick	4.29	1453	2.31
9780679734451	The divine invasion	Philip K. Dick	3.8	4456	2.14
9780307346711	The Splendid Table's How to Eat Supper: Recipes, Stories, and Opinions from Public Radio's Award-Winning Food Show	Lynne Rossetto Kasper; Sally Swift	4.11	1113	2.45
9780425226032	The Devil's Dozen: How Cutting-Edge Forensics Took Down 12 Notorious Serial Killers	Katherine M. Ramsland	3.26	217	2.33
9781101019962	The Manual of Detection: A Novel	Jedediah Berry	3.59	2790	2.17
9780399535710	In the Neighborhood: The Search for Community on an American Street, One Sleepover at a Time	Peter Lovenheim	3.64	491	1.93
9781416575665	Mark Bittman's Kitchen Express: 404 Inspired Seasonal Dishes You Can Make in 20 Minutes Or Less	Mark Bittman	3.94	581	2.13
9781439190272	The New Atkins for a New You: The Ultimate Diet for Shedding Weight and Feeling Great	Eric C. Westman; Stephen D. Phinney; Dr. Jeff S. Volek	3.75	636	2.73
9780385732550	The Giver	Lois Lowry	4.11	824586	1.55
9780618265725	Moby Dick	Herman Melville	3.69	717	4.19
9780439023498	Catching Fire	Suzanne Collins	4.31	1369188	2.14
9781400079988	War and Peace	Leo Nikoleyevich Tolstoy	4.08	112195	3.6
9780451233165	Lover Unleashed: A Novel of the Black Dagger Brotherhood	J. R. Ward	4.27	52907	2.57
9780312355296	Let the right one in	John Ajvide Lindqvist	4.05	38914	2.15
9781903889060	Doctor Who: Nightdreamers	Tom Arden	2.78	23	2.05
9780670020966	A brave vessel: the true tale of the castaways who rescued Jamestown and inspired Shakespeare's The tempest	Hobson Woodward	3.31	133	2.61
9780765350381	Mistborn: The Final Empire	Brandon Sanderson	4.38	111469	2.41
9780439925525	Alcatraz Versus the Evil Librarians	Brandon Sanderson	3.86	7470	1.66
9780765356147	The Hero of Ages	Brandon Sanderson	4.41	70107	2.39
9780765356130	The Well of Ascension	Brandon Sanderson	4.32	71587	2.45
9780767931342	Huck: The Remarkable True Story of How One Lost Puppy Taught a Family--and a Whole Town--about Hope and Happy Endings	Janet Elder	3.48	869	1.9
9780943217062	The Tibetan Book of the Dead	Karma-glin-pa (Karma Lingpa), W. Y. Evans-Wentz (Editor), Lama Kazi Dawa-Samdup (Translator), Summum	0	0	2.06
9780713992540	When China rules the world: the rise of the middle kingdom and the end of the western world	Martin Jacques	3.66	564	3.26
9780785270232	In the words of Ronald Reagan: the wit, wisdom, and eternal optimism of America's 40th president	Ronald Reagan; Michael Reagan; James D. Denney	4.21	14	1.68
9780156030205	Life of Pi	Yann Martel	3.86	748883	2.63
9780425154540	Marine: A Guided Tour of a Marine Expeditionary Unit	Tom Clancy	3.75	429	2.72
9780060889579	Superfreakonomics: global cooling, patriotic prostitutes, and why suicide bombers should buy life insurance	Steven D. Levitt; Stephen J. Dubner	3.88	53742	2.63
9780446693219	Rich Dad Poor Dad for Teens: The Secrets About Money--That You Don't Learn in School!	Robert T. Kiyosaki; Sharon L. Lechter	3.85	1042	1.59
9780767924887	Rogues' gallery: the secret history of the moguls and the money that made the Metropolitan Museum	Michael Gross	3.13	214	3.19
9780425197455	10 LB Penalty	Dick Francis	3.82	2533	2.32
9780349119779	Naked	David Sedaris	4.07	156573	2.44
9780670034710	Eat, pray, love: one woman's search for everything across Italy, India and Indonesia	Elizabeth Gilbert	3.43	817294	2.53
9780140009934	The Day of the Triffids	John Wyndham	3.97	42038	2.3
9780553586244	Spin State	Chris Moriarty	3.74	1250	2.72
9780375422379	Death in the Haymarket: a story of Chicago, the first labor movement, and the bombing that divided gilded age America	James R. Green	4.06	344	2.85
9781569758052	Healthy Shoulder Handbook	Karl Knopf; Austin Forbord	3.87	15	2.15
9781400047536	Finding Atlantis	David King	3.51	103	2.62
9780140273250	Jane Grigson's Fish Book	Jane Grigson	4.17	24	3.31
9780061795343	Foundation's Triumph	David Brin	3.89	6250	2.69
9780061490842	The Best American Crime Reporting 2009	Jeffrey Toobin; Otto Penzler; Thomas H. Cook	3.82	159	2.53
9780671648114	The Tao of Health, Sex, and Longevity: A Modern Practical Guide to the Ancient Way	Daniel P. Reid	4.23	253	3.22
9780141441283	The Wings of the Dove	Henry James	3.78	9411	3.16
9781101443378	Holy Ghosts	Gary Jansen	3.59	254	1.82
9781410403421	The Winning Hand	Nora Roberts	4.12	3107	1.76
9780373510191	For Now, Forever	Nora Roberts	4.11	1328	1.77
9780373240005	The pride of Jared MacKade	Nora Roberts	4.02	3767	1.81
9781453204405	The Living End	Stanley Elkin	3.55	338	2.23
9780425138236	Eye of the storm	Jack Higgins	3.91	7053	1.65
9780060815523	The Best American Crime Writing 2006	Mark Bowden	4.03	127	2.53
9780440224860	Irresistible Forces	Danielle Steel	3.54	2021	1.72
9780316781480	Light on snow: a novel	Anita Shreve	3.5	18021	1.9
0553348973	Still Life With Woodpecker	Tom Robbins	4.02	46811	2.76
0465021484	In Defense of Flogging	Peter Moskos	3.69	65	2.08
9780373753109	The Maverick	Jan Hudson	3.75	8	1.87
0307268012	No Regrets	Carolyn Burke	3.51	166	2.76
9780141963587	The Adventures of Robin Hood	Roger Green; Roger Lancelyn Green; John Boyne; Arthur Hall	0	0	2.08
9780439757812	Notes from the Midnight Driver	Jordan Sonnenblick	4.1	5152	1.93
9780380818617	Paladin of Souls	Lois McMaster Bujold; Kate Reading	4.1	11046	2.75
9781407042466	The Wee Free Men	Terry Pratchett	4.22	44520	1.85
9780671671563	Pegasus Bridge: June 6, 1944	Stephen E. Ambrose	4.08	4226	1.75
9780142002421	The Broom of the System	David Foster Wallace	3.81	9619	2.75
9780316249386	Hank Williams	Colin Escott; George Merritt; William MacEwen	4.03	220	2.8
9780765324122	Out of the Dark	David Weber	3.13	1771	2.58
9780553091861	Star Wars: Thrawn Trilogy: The Last Command	Timothy Zahn	4.16	23146	2.39
9781594484490	The Well and the Mine	Gin Phillips	3.75	2290	1.95
9780671019815	Day of Honor	Michael Jan Friedman; Jeri Taylor	3.6	285	1.74
9780671527037	A Fury Scorned	Pamela Sargent; George Zebrowski	3.47	220	1.74
9781451620764	From This Moment On	Shania Twain	3.73	2399	2.49
9780523006239	The Temples of Ayocan	Jeffrey Lord	3.4	15	1.8
9781101547809	Son of Stone	Stuart Woods	3.61	2834	1.73
9780307588333	A colossal failure of common sense: the inside story of the collapse of Lehman Brothers	Lawrence G. McDonald; Patrick Robinson	3.81	1081	2.65
9780451461551	White Night	Jim Butcher	4.4	48704	2.36
9780451461032	Proven Guilty	Jim Butcher	4.4	49299	2.41
9780356500331	Dead Beat	Jim Butcher	4.42	51161	2.27
9780356500324	Blood Rites	Jim Butcher	4.32	52953	2.28
9780356500317	Death Masks	Jim Butcher	4.3	54932	2.17
9780857663849	Seven Forges	James A. Moore	3.71	315	1.79
9780785170457	Ender's Game	Orson Scott Card	4.35	34	2.09
9780812565959	Shadow of the Hegemon	Orson Scott Card	3.89	43787	2.19
9780765342409	Ender's Shadow	Orson Scott Card	4.27	83813	2.2
9780812522396	Children of the Mind	Orson Scott Card	3.69	54870	2.3
9781841492056	Shadow of the Giant	Orson Scott Card	3.95	28957	2.22
9780812509250	Xenocide	Orson Scott Card	3.72	77503	2.45
9781429963947	Speaker for the Dead	Orson Scott Card	4.0	120568	2.38
9780785135845	Ender in Exile	Orson Scott Card	3.87	24224	2.4
9780345458346	The Swords of Night and Day	David Gemmell	4.23	3922	2.18
9780345379061	Legend	David Gemmell	4.22	11097	2.1
9780307797568	The Legend of the Deathwalker	David Gemmell	4.21	3462	2.09
9780345407993	The First Chronicles of Druss the Legend	David Gemmell	4.26	4864	2.11
9780345463623	White Wolf	David Gemmell	4.17	4837	2.14
9780307797575	Waylander III: Hero in the Shadows	David Gemmell	4.15	2951	2.09
9780345379047	Quest for Lost Heroes	David Gemmell	3.98	3970	1.94
9780307797599	Winter Warriors	David Gemmell	4.04	2818	2.01
9780345379054	The King Beyond the Gate	David Gemmell	4.08	6105	1.96
9780345379078	Waylander	David Gemmell	4.23	9281	1.96
9781101622902	Blood Song	Anthony Ryan	4.56	16048	2.69
9780786929238	Darkness and Light	Tonya C. Cook	3.59	3894	2.58
0880389095	Riverwind the Plainsman	Tonya C. Cook	3.51	2510	2.25
9780316215817	The Blinding Knife	Brent Weeks	4.46	16970	2.89
9780765319135	Pebble in the Sky	Isaac Asimov	3.79	7523	2.28
9780553293357	Foundation	Isaac Asimov	4.04	193421	2.31
9780553900958	Prelude to Foundation	Isaac Asimov	3.92	24258	2.44
0553293397	The Naked Sun	Isaac Asimov	4.05	18095	2.13
9781429945837	The Stars, Like Dust	Isaac Asimov	3.71	6807	2.14
9780553900361	Second Foundation	Isaac Asimov	4.19	69485	2.35
9780307490247	The Robots of Dawn	Isaac Asimov	4.05	16973	2.51
9780586062005	Robots and Empire	Isaac Asimov	4.1	11934	2.53
9780380003044	Foundation and Empire	Isaac Asimov	4.04	193418	2.44
9780307792419	Caves of Steel	Isaac Asimov	4.1	34507	2.16
9780553900965	Forward the Foundation	Isaac Asimov	4.08	21142	2.39
9780553900934	Foundation's Edge	Isaac Asimov	3.99	29775	2.57
9781429968461	The Currents of Space	Isaac Asimov	3.79	5429	2.06
9780593064443	Stonewielder	Ian C. Esslemont	4.02	2563	2.98
9780593064467	Blood and Bone	Ian C. Esslemont	3.98	811	2.99
9780593057810	Night of Knives	Ian C. Esslemont	3.77	3308	2.38
9780765329998	Orb Sceptre Throne	Ian C. Esslemont	4.04	1475	2.89
9780765323705	Return of the Crimson Guard	Ian C. Esslemont	4.01	4079	3.1
9780786852895	The Opal Deception	Eoin Colfer	4.02	63248	2.2
9781401310301	And Another Thing...	Eoin Colfer	3.48	13736	2.76
9781423163343	Artemis Fowl: The Last Guardian	Eoin Colfer	4.15	17490	2.36
9780425045329	October's Baby	Glen Cook	3.74	283	2.37
9781597803182	Reap the East Wind	Glen Cook	3.73	313	2.13
9781466831025	The White Rose	Glen Cook	4.17	6472	2.39
9781466831094	The Black Company	Glen Cook	3.97	15261	2.44
9781429911115	Soldiers Live	Glen Cook	4.14	2595	2.6
9780765334206	Working God's Mischief	Glen Cook	3.84	73	2.75
9780671459079	The Fire in His Hands	Glen Cook	3.97	183	2.3
9780425063200	A Shadow of All Night Falling	Glen Cook	3.65	389	2.4
9781597803205	An Ill Fate Marshalling	Glen Cook	3.92	266	2.28
9781466831032	Shadow Games	Glen Cook	4.06	4157	2.31
9780451463715	Gilded Latten Bones	Glen Cook	4.02	734	2.35
9780446301558	Starfishers	Glen Cook	3.82	244	2.33
9781597800679	Passage at Arms	Glen Cook	3.97	389	2.67
9789993212065	Dread Brass Shadows	Glen Cook	4.03	1372	2.22
9781597803298	A Path to Coldness of Heart	Glen Cook	4.01	153	2.62
0312859074	She Is the Darkness	Glen Cook	4.06	3119	2.51
9780425065419	All Darkness Met	Glen Cook	3.91	261	2.57
9780671559250	With Mercy Toward None	Glen Cook	3.94	179	2.52
9781466831100	Shadows Linger	Glen Cook	4.15	6252	2.18
0765306859	Lord of the Silent Kingdom	Glen Cook	3.95	670	2.75
9781466831049	The Silver Spike	Glen Cook	3.94	3616	2.31
9781101626399	Wicked Bronze Ambition	Glen Cook	0	0	2.58
9780765348821	Midnight Tides	Steven Erikson	4.31	11129	2.98
9780765322883	Gardens of the Moon	Steven Erikson	3.81	35037	2.68
9780765348807	Memories of Ice	Steven Erikson	4.35	17419	3.16
9780553813159	The Bonehunters	Steven Erikson	4.38	10790	3.2
9781848630574	Crack'd Pot Trail	Steven Erikson	3.63	462	2.5
9780553813135	House of Chains	Steven Erikson	4.29	14767	3.01
9780553813173	Dust of Dreams	Steven Erikson	4.32	7407	3.21
9780765324221	Bauchelain and Korbal Broach	Steven Erikson	3.95	1628	2.52
9781409032687	Forge of Darkness	Steven Erikson	4.15	1904	2.95
9780553813111	Deadhouse Gates	Steven Erikson	4.24	18960	2.98
9780553813166	Reaper's Gale	Steven Erikson	4.32	9138	3.3
0765316544	Toll the Hounds	Steven Erikson	4.31	9034	3.33
9780316219044	Promise of Blood	Brian McClellan	4.16	6036	2.2
9780786929504	Dragons of a Vanished Moon	Tracy Hickman	3.86	5373	2.46
9780786940868	Amber and Iron	Margaret Weis	3.94	1571	2.19
9780786937424	Amber and Ashes	Margaret Weis	3.85	1850	2.24
